pexp,lnpexp,lnpincome,lnpproper,lnedu,lnage,mari_dum,region1,region2,Prendowinsurance
3599.999998,8.188689124,7.418580903,7.824046011,1.921812597,4.204692619,1,1,0,0
1860.000001,7.528331767,8.556413905,8.804875264,1.734601055,3.433987204,1,1,0,0
2306.666667,7.74355876,8.38935982,8.111728083,2.197224577,3.663561646,1,1,0,0
3140,8.051978079,8.740336743,9.61580548,2.251291799,3.988984047,1,1,0,0
2605,7.865187954,9.104979856,7.824046011,2.197224577,3.258096538,1,1,0,0
6279.999997,8.745125259,9.449357272,8.9226583,2.197224577,3.465735903,1,1,0,0
2360,7.766416898,8.9226583,9.210340372,2.397895273,3.828641396,1,1,0,0
1900,7.549609165,7.60090246,7.313220387,2.327277706,4.007333185,1,1,0,0
4379.999998,8.384804003,8.29404964,8.29404964,2.140066163,3.526360525,1,1,0,0
6200,8.732304571,8.111728083,9.364491052,2.367123614,3.713572067,1,1,0,0
4100.000001,8.318742253,9.126958763,9.210340372,1.945910149,3.33220451,1,1,0,0
7599.999998,8.935903526,9.721165996,11.80060754,2.268683541,3.688879454,1,0,0,0
11266.66667,9.329603793,9.364491052,11.80060754,2.456735773,3.871201011,1,0,0,0
7700.000001,8.948975608,9.498022444,11.33060391,2.48490665,3.784189634,1,0,0,0
1015,6.922643891,6.214608098,9.838949031,1.77070606,4.077537444,1,0,0,0
13479.99999,9.508962384,9.210340372,13.12236338,2.397895273,4.290459441,1,0,0,0
5166.666665,8.549983014,9.028018815,11.20277054,2.159484249,3.610917913,1,1,0,0
1800,7.495541944,8.9226583,10.81977828,2.48490665,3.891820298,1,1,0,0
4766.666669,8.469402528,9.028018815,9.364491052,2.036881927,3.555348061,1,1,0,0
3768.000001,8.234299636,8.242756346,10.59663473,2.128231706,4.143134726,1,1,0,0
4733.333334,8.462384955,9.498022444,10.41431318,1.897119985,3.17805383,1,1,0,0
8633.333333,9.063385959,9.546812609,11.80060754,2.397895273,3.951243719,1,0,0,0
7279.999999,8.892886141,9.028018815,10.63745673,2.397895273,3.970291914,1,0,0,0
3294.000001,8.099857911,8.699514748,10.77895629,2.174751721,3.970291914,1,0,0,0
4430,8.396154863,9.210340372,11.32055357,2.014903021,3.737669618,1,0,0,0
4199.999999,8.342839804,9.134179011,10.47258208,1.791759469,4.043051268,1,0,0,0
4116,8.322637097,7.60090246,10.4341158,2.054123734,3.583518938,1,0,0,0
5179.999999,8.552560335,9.26860928,10.59663473,2.197224577,3.80666249,1,0,0,0
6030.000002,8.70450229,9.433483923,9.61580548,2.463853241,4.025351691,1,1,0,0
2140,7.668561108,9.811920359,9.433483923,2.079441542,3.526360525,1,1,0,0
2790.000001,7.933796875,8.517193191,9.433483923,2.1102132,4.060443011,1,1,0,0
8566.666665,9.055633982,10.19116962,10.41431318,1.791759469,3.465735903,1,1,0,0
1233.333333,7.11747581,7.888584532,10.30895266,2.215573716,3.496507561,1,1,0,0
3088.888888,8.035566722,9.315700888,9.721165996,2.159484249,4.060443011,1,1,0,0
6275,8.744328764,7.824046011,9.903487553,2.48490665,3.970291914,1,1,0,0
1813.333333,7.502922051,9.003726123,10.41431318,2.197224577,3.401197382,1,0,0,0
4850,8.486733984,9.61580548,10.1266311,2.1690537,3.828641396,1,0,0,0
4359.999999,8.380227336,7.824046011,10.30895266,2.251291799,3.761200116,1,0,0,0
2900,7.972466016,9.593332624,9.721165996,2.197224577,3.583518938,1,0,0,0
1210,7.098375639,8.111728083,9.210340372,2.251291799,4.17438727,1,1,0,0
5066.666666,8.530438418,9.498022444,10.41431318,2.335374915,3.401197382,1,1,0,0
1942.857144,7.571914923,7.60090246,9.056189692,1.904237453,4.094344562,1,1,0,0
2836.000001,7.950149888,7.60090246,9.392661929,2.32238772,4.007333185,1,1,0,0
734.285714,6.598898209,7.264430223,9.343871765,1.665007764,3.912023005,1,1,0,0
5195.000002,8.555451904,8.006367568,8.9226583,2.397895273,3.80666249,1,1,0,0
1144,7.042286172,7.783224016,5.991464547,1.887069649,4.043051268,1,1,0,0
3536.666667,8.170939943,9.028018815,8.374092348,2.302585093,3.688879454,1,1,0,0
3719.999999,8.221478947,8.29404964,7.824046011,1.945910149,4.143134726,1,1,0,0
3379.999998,8.125630988,8.804875264,6.907755279,2.079441542,3.36729583,1,1,0,0
4210.000001,8.345217927,9.305650552,6.907755279,1.504077397,4.276666119,1,1,0,0
4076.666667,8.31303494,9.003726123,8.804875264,2.427748236,3.63758616,1,1,0,0
5499.999999,8.612503371,9.498022444,11.51292546,2.367123614,3.688879454,1,1,0,0
5166.666665,8.549983014,9.816476176,10.50962336,2.302585093,3.688879454,1,1,0,0
3190.000001,8.067776196,8.229511119,10.65725935,2.277267285,3.737669618,1,1,0,0
4186.666665,8.339660151,9.243130195,10.81977828,2.302585093,3.912023005,1,1,0,0
3920.000001,8.273846933,8.426538823,10.19116962,2.302585093,3.737669618,1,1,0,0
3200.000001,8.070906089,8.111728083,10.59663473,2.335374915,3.988984047,1,1,0,0
3200.000001,8.070906089,8.374092348,9.680344001,0.980829253,4.234106505,1,1,0,0
3099.999999,8.03915739,8.699514748,10.1266311,2.140066163,4.007333185,1,1,0,0
1800,7.495541944,7.824046011,11.91839057,2.079441542,4.025351691,1,1,0,0
988.0000002,6.895682698,8.812843434,9.546812609,2.397895273,3.555348061,1,1,0,0
2840,7.951559331,7.937374696,9.210340372,2.028148247,3.465735903,1,1,0,0
3759.999999,8.232174236,9.148464968,10.30895266,2.397895273,3.713572067,1,1,0,0
2949.999999,7.989560449,8.699514748,9.903487553,2.251291799,3.688879454,1,1,0,0
3144.000001,8.053251154,8.476371197,10.37349118,2.128231706,3.688879454,1,1,0,0
2124.999999,7.661527081,8.229511119,9.61580548,2.277267285,4.143134726,1,1,0,0
5333.333336,8.581731713,9.498022444,11.10746036,2.662587827,3.931825633,1,1,0,0
4566.666666,8.426538823,8.374092348,9.903487553,2.159484249,3.737669618,1,1,0,0
2573.333332,7.852957354,10.05763823,8.804875264,2.159484249,3.912023005,1,1,0,0
4266.666666,8.358588161,8.581731713,9.210340372,2.159484249,3.713572067,1,1,0,0
554.5000001,6.318066807,7.408530567,8.229511119,2.063693185,4.248495242,1,1,0,0
4520.000001,8.416267273,9.047821442,10.59663473,2.140066163,3.33220451,1,1,0,0
5800.000003,8.665613197,9.210340372,11.08214255,2.277267285,3.555348061,1,1,0,0
1936,7.568379268,8.006367568,8.699514748,1.974081026,4.094344562,1,1,0,0
3160.000001,8.058327307,8.229511119,8.9226583,1.890850372,4.158883083,1,1,0,0
5300.000002,8.5754621,9.392661929,10.1266311,2.621038824,3.970291914,1,1,0,0
2135.000001,7.666221926,7.824046011,9.76995616,1.832581464,3.663561646,1,1,0,0
3472.000001,8.152486076,8.699514748,9.903487553,2.302585093,3.80666249,1,1,0,0
2006.666667,7.60423025,8.111728083,8.804875264,1.897119985,3.828641396,1,1,0,0
957.4999999,6.864325721,7.025538315,8.229511119,1.909542505,4.219507705,1,1,0,0
1253.333334,7.133561948,7.824046011,9.364491052,1.969440647,4.276666119,1,1,0,0
589.0909094,6.378580517,7.119929799,8.891886641,2.256065077,4.317488114,1,1,0,0
7200,8.881836305,8.9226583,9.433483923,2.583997552,3.784189634,1,1,0,0
2120.000001,7.659171368,8.530438418,8.804875264,2.197224577,3.688879454,1,1,0,0
2830.000001,7.948031991,8.565983356,9.61580548,1.945910149,4.043051268,1,1,0,0
2614.999999,7.869019376,8.779557456,9.61580548,1.909542505,3.871201011,1,1,0,0
2753.333334,7.920567578,8.581731713,9.721165996,2.159484249,3.737669618,1,1,0,0
1528,7.33171497,8.433811582,8.29404964,1.791759469,3.988984047,1,1,0,0
3939.999999,8.278936002,8.444622499,8.9226583,2.420368129,3.737669618,1,1,0,0
912.4999996,6.816188085,7.13089883,9.076808979,2.183238335,4.094344562,1,1,0,0
1669.999999,7.420578905,8.334871635,9.61580548,2.285777975,3.761200116,1,1,0,0
2500,7.824046011,8.44820032,9.903487553,2.036881927,4.077537444,1,1,0,0
2133.333334,7.665440981,8.699514748,10.19116962,2.159484249,3.663561646,1,1,0,0
5880.000001,8.679312041,8.987196821,8.29404964,2.433613355,3.970291914,1,0,0,0
4506.666667,8.413313061,8.622553707,8.915223321,2.172223275,3.761200116,1,0,0,0
9066.66667,9.112359964,10.59663473,11.10746036,2.48490665,3.871201011,1,0,0,0
2719.999999,7.908387159,8.517193191,8.111728083,1.386294361,3.850147602,1,0,0,0
788.0000001,6.66949809,8.188689124,9.903487553,1.686398954,3.850147602,1,0,0,0
2919.999999,7.979338895,8.935903526,7.783224016,2.197224577,3.970291914,1,0,0,0
5639.999997,8.637639344,9.546812609,10.08580911,1.974081026,4.110873864,1,0,0,0
7920.000002,8.977146485,9.104979856,10.91508846,2.197224577,3.17805383,1,0,0,0
5313.333335,8.577974664,8.804875264,10.81977828,2.302585093,3.80666249,1,1,0,0
4420,8.393894975,9.067239528,10.81977828,1.791759469,3.36729583,1,1,0,0
2590.000001,7.859413155,8.086410275,10.65725935,2.327277706,4.077537444,1,1,0,0
2228,7.708859601,8.433811582,7.377758908,2.240709689,4.043051268,1,1,0,0
6060,8.709465079,8.9226583,9.61580548,2.374905755,3.761200116,1,1,0,0
9599.999996,9.169518377,10.63745673,9.498022444,2.251291799,4.060443011,1,1,0,0
1073.75,6.978912473,7.575584652,8.798605651,1.531476371,3.583518938,1,1,0,0
1453.333334,7.281615048,7.824046011,9.123328995,1.575536361,4.394449155,1,0,1,0
1480,7.299797367,7.824046011,9.210340372,2.154664963,4.418840608,1,0,1,0
1380,7.229838778,7.264430223,9.567015316,2.043073897,3.63758616,1,0,1,0
15653.33334,9.658439166,10.05763823,11.2472223,2.397895273,3.63758616,1,0,1,0
4100.000001,8.318742253,8.517193191,11.10746036,2.335374915,3.761200116,1,0,1,0
3203.333332,8.071947213,8.111728083,11.2472223,2.367123614,3.737669618,1,0,1,0
1790,7.489970899,7.680945167,10.19740017,1.791759469,4.110873864,1,0,1,0
5999.999999,8.699514748,8.987196821,9.798127037,2.240709689,4.094344562,1,0,1,0
1486.666666,7.304291756,8.44820032,10.50962336,2.302585093,3.912023005,1,0,1,0
1986.666666,7.594213471,7.60090246,9.903487553,2.159484249,3.784189634,1,0,1,0
3140,8.051978079,8.44820032,9.721165996,2.159484249,3.688879454,1,0,1,0
908.5714283,6.811873507,7.795058474,7.957577403,1.860752341,4.290459441,1,0,1,0
2844,7.952966791,7.090076836,8.764053269,1.974081026,3.583518938,1,0,1,0
2970.000001,7.996317232,8.699514748,10.14643373,2.224623552,3.761200116,1,0,1,0
2520.000001,7.832014181,8.517193191,10.1266311,2.079441542,4.094344562,1,0,1,0
2366.666666,7.769237774,8.29404964,10.1266311,1.945910149,3.36729583,1,0,1,0
12520,9.435082645,7.195437351,10.67667744,1.945910149,3.433987204,1,0,1,0
1700,7.43838353,9.028018815,10.41431318,2.367123614,3.761200116,1,0,1,0
2626.666666,7.873470894,8.111728083,9.498022444,2.268683541,4.276666119,1,0,1,0
2611.999999,7.86787149,8.070906089,9.798127037,1.887069649,3.688879454,1,0,1,0
2109.999999,7.654443226,8.060434789,9.028018815,2.120263536,3.737669618,1,0,1,0
3366.666666,8.121678414,9.028018815,10.30895266,1.992430165,3.610917913,1,0,1,0
720,6.579251212,6.551080335,9.903487553,2.456735773,3.970291914,1,0,1,0
3174.999999,8.063062911,8.565983356,9.433483923,2.351375257,4.077537444,1,0,1,0
20400,9.92329018,9.517825072,10.46310334,2.602689685,4.219507705,1,0,1,0
5739.999998,8.655214489,9.364491052,11.57746399,2.538973871,3.663561646,1,0,1,0
6720.000003,8.812843434,8.086410275,9.61580548,2.014903021,4.110873864,1,0,1,0
4533.333333,8.419212783,8.581731713,10.19116962,1.791759469,3.526360525,1,0,1,0
2512.000001,7.828834528,8.006367568,9.903487553,2.261763098,4.219507705,1,0,1,0
1276.363637,7.151770405,7.582553321,8.604204568,2.372789352,4.262679877,1,0,1,0
824.9999997,6.715383386,7.025538315,8.309553827,2.087223682,4.143134726,1,0,1,0
3393.333332,8.129568001,8.44820032,9.816476176,2.159484249,3.63758616,1,0,1,0
2093.333334,7.646512971,7.755053139,9.498022444,1.897119985,3.33220451,1,0,1,0
660,6.492239835,7.233177679,9.034153804,2.355031569,3.583518938,1,0,1,0
725.0000001,6.586171655,7.740664402,7.195437351,1.386294361,3.401197382,1,0,1,0
849.9999996,6.745236349,8.29404964,8.111728083,1.609437912,3.496507561,1,0,1,0
4500.000001,8.411832676,8.581731713,10.41431318,2.268683541,3.526360525,1,0,1,0
1764.999999,7.475905969,7.60090246,9.210340372,2.351375257,3.80666249,1,0,1,0
1806.666667,7.499238806,7.313220387,8.517193191,2.197224577,4.077537444,1,0,1,0
2566.666666,7.850363319,7.60090246,8.804875264,2.159484249,3.737669618,1,0,1,0
720,6.579251212,8.160518247,9.903487553,2.041220329,3.433987204,1,0,1,0
977.7777777,6.885282423,8.804875264,8.717863887,1.880312867,3.496507561,1,0,1,0
1767.5,7.477321398,7.536363938,8.740336743,2.154664963,4.189654742,1,0,1,0
4146.666668,8.330060078,8.225056769,9.721165996,2.427748236,3.988984047,1,0,1,0
1380,7.229838778,7.418580903,9.498022444,2.233592221,3.988984047,1,0,1,0
4613.333336,8.436705941,8.29404964,10.05763823,2.48490665,3.931825633,1,0,1,0
5047.999999,8.526747404,7.60090246,10.59663473,2.302585093,4.025351691,1,0,1,0
6975.000002,8.850087607,7.718685495,10.1266311,2.140066163,3.761200116,1,0,1,0
8133.333336,9.003726123,9.498022444,11.10746036,2.302585093,3.583518938,1,0,1,0
5733.333333,8.654052374,9.721165996,10.19116962,2.079441542,3.36729583,1,0,1,0
2752,7.920083199,7.783224016,7.60090246,2.054123734,3.555348061,1,0,1,0
2766.666666,7.925398505,7.726065602,9.721165996,2.302585093,3.713572067,1,0,1,0
5133.333335,8.5435105,8.44820032,9.721165996,2.302585093,3.737669618,1,0,1,0
2180,7.687080156,8.517193191,8.612503371,2.197224577,3.465735903,1,0,1,0
3353.333333,8.117710155,7.418580903,9.067239528,2.079441542,3.526360525,1,0,1,0
4473.333334,8.405889122,5.703782475,9.364491052,2.456735773,4.143134726,1,0,1,0
1486.666666,7.304291756,7.195437351,8.804875264,2.159484249,3.496507561,1,0,1,0
1400.000001,7.244227516,8.35366535,8.650724584,2.043073897,4.262679877,1,0,1,0
14240,9.563810185,9.71111566,10.30895266,2.772588722,3.555348061,1,0,1,0
2674.999999,7.891704659,8.656955134,9.61580548,2.1102132,3.931825633,1,0,1,0
6106.666669,8.71713635,8.774416056,9.721165996,2.397895273,3.850147602,1,0,1,0
1808,7.499976541,7.244227516,9.680344001,1.568615918,3.912023005,1,0,1,0
6593.333337,8.793814317,9.067239528,10.0286507,1.945910149,3.988984047,1,0,1,0
9064.000003,9.112065803,9.392661929,11.28978191,2.128231706,4.276666119,1,0,0,0
8930.000001,9.097171674,9.210340372,10.91508846,2.351375257,3.850147602,1,0,0,0
4725,8.46062284,8.29404964,11.40756495,2.397895273,3.828641396,1,0,0,0
4610,8.435983136,8.817297784,11.73606902,2.1690537,3.761200116,1,0,0,0
4199.999999,8.342839804,8.740336743,11.40756495,2.420368129,3.761200116,1,0,0,0
4840.000001,8.48467,7.60090246,10.1266311,1.658228077,3.688879454,1,1,0,0
4729.999998,8.461680481,7.824046011,9.903487553,2.351375257,3.871201011,1,1,0,0
1276.666667,7.152007794,8.111728083,9.721165996,1.791759469,4.204692619,1,1,0,0
3700.000001,8.216088099,8.853665428,10.71441777,2.1690537,3.784189634,1,1,0,0
1575.999999,7.36264527,8.699514748,7.377758908,2.128231706,3.33220451,1,1,0,0
2280,7.731930722,7.824046011,9.61580548,1.791759469,3.36729583,1,1,0,0
2575,7.853604813,8.229511119,10.22194128,1.658228077,3.970291914,1,0,0,0
1473.333333,7.295282686,9.498022444,11.10746036,2.079441542,3.970291914,1,0,0,0
6216.666664,8.734989136,9.498022444,10.59663473,2.302585093,3.828641396,1,0,0,0
3325,8.109224953,7.963807953,10.1266311,2.014903021,3.610917913,1,1,0,0
1152.727273,7.049885955,7.911057388,8.891886641,1.945910149,3.988984047,1,1,0,0
4540,8.420682291,9.680344001,10.06900199,2.054123734,3.871201011,1,1,0,0
1098.571428,7.001765913,8.200523582,10.35547268,2.25878247,4.094344562,1,0,1,0
2910,7.97590836,8.804875264,9.210340372,2.197224577,3.970291914,1,0,1,0
1936,7.568379268,8.476371197,9.903487553,1.568615918,3.258096538,1,0,1,0
2493.333333,7.821375782,8.060434789,9.498022444,2.079441542,4.127134385,1,0,1,0
1826.666666,7.510248091,8.13544461,8.622553707,2.646962509,3.761200116,1,0,1,0
1260,7.138867,7.731930722,8.779557456,2.197224577,3.784189634,1,0,1,0
938.4615382,6.844241873,7.482638539,8.254828927,2.230841188,4.094344562,1,0,1,0
2080.000001,7.640123173,9.210340372,10.19116962,2.159484249,3.737669618,1,0,1,0
3064.999999,8.027802848,8.354674262,9.210340372,1.749199855,3.850147602,1,0,1,0
2933.333334,7.983894712,8.517193191,11.10746036,2.079441542,4.143134726,1,0,1,0
2300,7.740664402,8.38935982,7.783224016,2.197224577,4.094344562,1,0,1,0
3299.999998,8.101677747,8.9226583,10.1266311,2.351375257,3.891820298,1,0,1,0
3005,8.008032847,11.15625052,9.433483923,2.1102132,3.761200116,1,0,1,0
3244.444445,8.084699411,8.29404964,10.56846386,2.367123614,3.583518938,1,0,0,0
4664.999999,8.447843113,8.517193191,10.81977828,2.420368129,3.970291914,1,0,0,0
3224.000001,8.078378104,8.29404964,9.392661929,1.974081026,4.394449155,1,1,0,0
3064,8.027476531,8.38935982,10.23995979,2.197224577,3.33220451,1,0,0,0
4000,8.29404964,8.9226583,10.59663473,2.277267285,3.761200116,1,0,0,0
3299.999998,8.101677747,8.517193191,10.1266311,1.749199855,3.688879454,1,1,0,0
1785,7.487173694,11.91839057,10.81977828,2.1102132,3.80666249,1,1,0,0
1005.714286,6.9134533,6.571283042,8.932137043,1.145132304,4.094344562,1,1,0,0
1234.285715,7.118247713,7.987136206,9.404496386,1.815289967,3.713572067,1,1,0,0
1160,7.056175284,7.223608228,7.957577403,1.860752341,3.33220451,1,1,0,0
3343.999999,8.114922974,8.361708289,10.30895266,1.757857918,3.784189634,1,1,0,0
7887.500001,8.973034507,9.433483923,9.61580548,1.658228077,3.988984047,1,0,0,0
1904.615384,7.552035369,9.641123288,10.17175154,1.578185369,4.025351691,1,0,0,0
3914.285713,8.272388143,9.210340372,10.2601625,1.925290862,3.135494216,1,0,0,0
3099.999999,8.03915739,8.517193191,10.41431318,2.197224577,3.828641396,1,0,0,0
739.9999999,6.606650186,8.265878763,10.56846386,2.233592221,3.17805383,1,0,0,0
507.2727275,6.229048783,6.707084584,8.316522496,1.452252329,3.583518938,1,0,0,0
682.0000001,6.525029658,6.802394763,8.29404964,1.193922468,3.465735903,1,0,0,0
4575.000001,8.428361978,8.48329164,10.89982099,2.068970242,4.060443011,1,0,0,0
1974.999999,7.588323677,7.824046011,10.91508846,2.327277706,3.258096538,1,0,1,0
4060.000002,8.308938253,8.411832676,9.61580548,2.140066163,4.248495242,1,0,1,0
1800,7.495541944,7.957577403,10.09764357,2.024381764,4.17438727,1,0,0,0
3885.714285,8.265062103,9.343871765,9.82937958,2.197224577,3.63758616,1,0,0,0
1360,7.215239979,8.517193191,10.53475933,2.028148247,3.970291914,1,1,0,0
4840.000001,8.48467,9.028018815,9.364491052,2.215573716,4.189654742,1,1,0,0
834.2857145,6.726575927,7.669895331,9.351343779,1.717651497,4.094344562,1,0,1,0
2788,7.933079772,8.006367568,9.60238246,2.028148247,3.891820298,1,0,1,0
905.7142854,6.808723898,7.957577403,9.979124967,1.791759469,4.127134385,1,0,1,0
2640,7.878534196,7.852216888,9.210340372,2.302585093,3.713572067,1,1,0,0
2014.285714,7.608019927,8.180720955,7.264430223,2.243744593,3.610917913,1,1,0,0
1349.999999,7.207859871,7.13089883,8.9226583,1.791759469,3.465735903,1,1,0,0
2865,7.960323629,8.047189562,8.047189562,2.125251078,3.737669618,1,1,0,0
1457.142857,7.28423285,8.180720955,9.279333243,1.925290862,3.401197382,1,1,0,0
1324.999999,7.189167738,8.383661799,10.4267357,2.183238335,3.80666249,1,1,0,0
1766.666667,7.476849811,8.111728083,9.028018815,2.079441542,3.63758616,1,0,0,0
415.3846153,6.029204875,6.134565391,8.724832556,2.079441542,3.891820298,1,0,1,0
997.5000002,6.905252149,7.718685495,9.482274087,1.791759469,3.761200116,1,0,1,0
957.1428568,6.863952656,7.734433852,9.662325496,1.838279485,3.761200116,1,0,1,0
552.3636364,6.314206591,5.968475029,8.421883012,2.166452919,3.583518938,1,0,1,0
862.2222224,6.759513036,7.013115795,8.622553707,2.106840516,4.043051268,1,1,0,0
3028.57143,8.015846312,8.219941668,7.264430223,1.966112856,4.127134385,1,1,0,0
1550,7.34601021,7.824046011,9.61580548,2.154664963,3.583518938,1,1,0,0
1047.5,6.954161652,7.536363938,9.640498093,2.063693185,3.401197382,1,1,0,0
1107.777778,7.010111286,7.013115795,10.41431318,2.120263536,3.433987204,1,0,0,0
2955.555554,7.991441917,9.092557336,12.02375109,2.744417846,4.043051268,1,1,0,0
1305.714285,7.174505515,7.159069707,9.567015316,1.312186389,4.060443011,1,0,0,0
754.9999998,6.626717749,7.13089883,9.433483923,2.1690537,3.988984047,1,1,0,0
3700.000001,8.216088099,8.229511119,9.998797732,2.014903021,3.951243719,1,0,1,0
1779.999999,7.484368643,7.911057388,8.19873946,1.408767217,3.401197382,1,0,0,0
1293.333333,7.164978144,7.418580903,10.1266311,2.079441542,3.295836866,0,1,0,0
4490.000001,8.409607981,7.824046011,10.1266311,2.197224577,3.784189634,0,1,0,0
6270.000002,8.743531634,9.210340372,11.15625052,2.197224577,3.583518938,0,0,0,0
4180.000002,8.338066526,9.210340372,11.00209984,2.197224577,3.496507561,0,1,0,0
10900,9.296518068,10.1266311,12.25486281,2.351375257,3.713572067,0,0,0,0
3959.999999,8.283999304,9.210340372,10.81977828,2.602689685,4.110873864,0,1,0,0
2919.999999,7.979338895,8.006367568,9.210340372,1.871802177,3.737669618,0,1,0,0
6706.66667,8.810857336,9.210340372,10.97392896,2.302585093,3.761200116,0,0,0,0
1175,7.069023427,6.907755279,10.22194128,2.535678975,3.713572067,0,0,0,0
5680.000002,8.644706512,8.9226583,11.73606902,2.1102132,4.077537444,0,0,0,0
3140,8.051978079,8.517193191,10.71441777,2.374905755,3.912023005,0,0,0,0
11340,9.336091577,8.517193191,11.00209984,2.602689685,3.688879454,0,1,0,0
275.0000001,5.616771098,5.521460918,7.824046011,2.079441542,4.204692619,0,1,0,0
1705,7.44132039,7.495541944,7.467371067,1.791759469,4.060443011,0,1,0,0
5800.000003,8.665613197,9.546812609,10.30895266,1.791759469,4.094344562,0,1,0,0
6820.000001,8.827614751,9.71111566,11.8493977,2.602689685,4.094344562,0,0,0,0
1804.000001,7.497761701,6.396929655,6.907755279,2.397895273,3.784189634,0,1,0,0
1475,7.296413269,6.620073207,9.433483923,1.749199855,3.737669618,0,0,0,0
9229.999995,9.130214327,10.1266311,11.69524702,2.014903021,3.583518938,0,1,0,0
3739.999998,8.22684089,8.29404964,9.61580548,1.945910149,3.496507561,0,1,0,0
669.3333332,6.506282192,6.502290171,7.195437351,1.85629799,4.189654742,0,1,0,0
180,5.192956851,6.792242392,9.115030192,2.207274913,4.234106505,0,1,0,0
3050.000001,8.02289687,8.9226583,10.59663473,2.302585093,3.970291914,0,1,0,0
8359.999999,9.031213706,9.210340372,10.81977828,2.174751721,3.555348061,0,0,1,0
2553.333333,7.845154974,10.19116962,11.2472223,2.159484249,4.094344562,0,0,1,0
748,6.617402978,6.684611728,8.517193191,2.116255515,4.025351691,0,0,1,0
580.0000003,6.363028104,6.145615227,9.61580548,2.197224577,4.158883083,0,0,1,0
12550.00001,9.437475945,9.61580548,11.77528973,2.442347035,3.912023005,0,0,0,0
851.3333334,6.746803748,7.195437351,7.418580903,1.945910149,4.234106505,0,1,0,0
6099.999999,8.71604405,9.593332624,11.8493977,1.098612289,4.33073334,0,0,0,0
1746.666667,7.465464489,7.755053139,8.804875264,2.159484249,4.406719247,0,0,1,0
4166.666668,8.334871635,8.944637206,8.804875264,1.945910149,4.143134726,0,0,1,0
4376,8.383890344,7.60090246,9.433483923,1.871802177,4.143134726,0,0,1,0
3379.999998,8.125630988,8.060434789,11.10746036,2.48490665,3.891820298,0,1,0,0
3106.666667,8.041305619,8.804875264,8.29404964,2.367123614,4.043051268,0,0,1,0
1097.142857,7.000464677,6.848914779,5.65499231,0.693147181,4.262679877,0,0,1,0
4334.999999,8.374476889,8.9226583,10.53209621,2.1102132,4.343805422,0,0,0,0
